"Kunden Nr."	"Kunde"	"Material Nr."	Anfangsbestand	Retourniert	Zu berechnen
"242520"	"HEINRICH WEDEKIND &"	"12.999.01.003"	1	1	0
"250212"	"BIRNER GMBH"	"12.999.01.001"	1	0	1
"250409"	"DIER & JAKOB"	"12.999.01.001"	3	0	3
"250611"	"FGS GMBH"	"12.999.01.001"	6	0	6
"250702"	"GOMM FAHRZEUGBAU GMBH"	"12.999.01.001"	0	0	0
"250702"	"GOMM FAHRZEUGBAU GMBH"	"12.999.01.003"	0	0	0
"250807"	"HONOLD GMBH & CO.KG"	"12.999.01.001"	1	0	1
"250807"	"HONOLD GMBH & CO.KG"	"12.999.01.188"	2	0	2
"250822"	"HIRTH FAHRZEUGBAU GMBH"	"12.999.01.001"	1	0	1
"251114"	"KOEPF FAHRZEUGBAU GMBH"	"12.999.01.188"	1	0	1
"251121"	"MASCHINENBAU KALTENBACH GMBH"	"12.999.01.001"	2	0	2
"251121"	"MASCHINENBAU KALTENBACH GMBH"	"12.999.01.003"	1	0	1
"251121"	"MASCHINENBAU KALTENBACH GMBH"	"12.999.01.188"	1	0	1
"251132"	"KAMAG"	"12.999.01.001"	1	0	1
"251132"	"KAMAG"	"12.999.01.003"	1	1	0
"251203"	"LIEBHERR-WERK"	"12.999.01.001"	4	0	4
"251203"	"LIEBHERR-WERK"	"12.999.01.003"	16	0	16
"251203"	"LIEBHERR-WERK"	"12.999.01.008"	1	0	1
"251208"	"L + M FAHRZEUGBAU GMBH"	"12.999.01.001"	0	1	-1
"251208"	"L + M FAHRZEUGBAU GMBH"	"12.999.01.003"	0	2	-2
"251306"	"Karl Mueller GmbH & Co. KG"	"12.999.01.001"	20	0	20
"251306"	"Karl Mueller GmbH & Co. KG"	"12.999.01.003"	25	0	25
"251306"	"Karl Mueller GmbH & Co. KG"	"12.999.01.008"	11	0	11
"251306"	"Karl Mueller GmbH & Co. KG"	"12.999.01.162"	8	0	8
"251306"	"Karl Mueller GmbH & Co. KG"	"12.999.01.163"	2	0	2
"251306"	"Karl Mueller GmbH & Co. KG"	"12.999.01.188"	8	0	8
"251317"	"MS-PARTS GMBH"	"12.999.01.001"	3	1	2
"251317"	"MS-PARTS GMBH"	"12.999.01.003"	8	2	6
"251317"	"MS-PARTS GMBH"	"12.999.01.188"	2	0	2
"251405"	"Neumayer Tekfor GmbH"	"12.999.01.001"	24	0	24
"251405"	"Neumayer Tekfor GmbH"	"12.999.01.003"	152	0	152
"251405"	"Neumayer Tekfor GmbH"	"12.999.01.008"	227	0	227
"251805"	"Winkler Logistik GmbH"	"12.999.01.001"	14	0	14
"251812"	"Winkler Logistik GmbH"	"12.999.01.001"	218	18	200
"251812"	"Winkler Logistik GmbH"	"12.999.01.003"	31	13	18
"251812"	"Winkler Logistik GmbH"	"12.999.01.008"	1	0	1
"251904"	"SPITZER"	"12.999.01.001"	5	1	4
"251904"	"SPITZER"	"12.999.01.003"	9	0	9
"251904"	"SPITZER"	"12.999.01.188"	52	2	50
"252018"	"SCHEUERLE"	"12.999.01.001"	2	0	2
"252018"	"SCHEUERLE"	"12.999.01.003"	11	4	7
"252020"	"SCHAEFER-TECHNIC GMBH"	"12.999.01.001"	0	1	-1
"252020"	"SCHAEFER-TECHNIC GMBH"	"12.999.01.003"	0	1	-1
"252029"	"AEBI SCHMIDT DEUTSCHLAND GMBH"	"12.999.01.001"	15	0	15
"252029"	"AEBI SCHMIDT DEUTSCHLAND GMBH"	"12.999.01.003"	49	0	49
"252029"	"AEBI SCHMIDT DEUTSCHLAND GMBH"	"12.999.01.008"	1	0	1
"252107"	"STAIGER NUTZFAHRZEUGE GMBH"	"12.999.01.001"	1	0	1
"252110"	"AUTOTEILE STREB GMBH"	"12.999.01.001"	2	0	2
"252110"	"AUTOTEILE STREB GMBH"	"12.999.01.003"	0	0	0
"252204"	"TROST AUTO SERVICE TECHNIK SE"	"12.999.01.001"	1	0	1
"252403"	"VETTER GMBH"	"12.999.01.001"	0	0	0
"252509"	"WINKLER Fahrzeugteile GmbH & Co.KG"	"12.999.01.001"	5	2	3
"252509"	"WINKLER Fahrzeugteile GmbH & Co.KG"	"12.999.01.003"	0	0	0
"252522"	"J. WILLIBALD"	"12.999.01.001"	1	0	1
"252522"	"J. WILLIBALD"	"12.999.01.003"	1	0	1
"252522"	"J. WILLIBALD"	"12.999.01.008"	1	0	1
"252702"	"ZIKUN FAHRZEUGBAU GMBH"	"12.999.01.001"	0	1	-1
"252702"	"ZIKUN FAHRZEUGBAU GMBH"	"12.999.01.003"	1	0	1
"252702"	"ZIKUN FAHRZEUGBAU GMBH"	"12.999.01.188"	11	3	8
"252704"	"GUSTAV ZIEGLER GMBH"	"12.999.01.001"	2	1	1
"252704"	"GUSTAV ZIEGLER GMBH"	"12.999.01.003"	1	1	0
"253032"	"KLUMPP & MUELLER GMBH & CO. KG"	"12.999.01.001"	1	0	1
"253032"	"KLUMPP & MUELLER GMBH & CO. KG"	"12.999.01.003"	1	0	1
"260216"	"BNT GMBH"	"12.999.01.001"	4	1	3
"260405"	"JOHANN DEMMLER KG"	"12.999.01.001"	0	1	-1
"260405"	"JOHANN DEMMLER KG"	"12.999.01.003"	0	3	-3
"260405"	"JOHANN DEMMLER KG"	"12.999.01.008"	0	0	0
"260502"	"ECKART Maschinenbau GmbH"	"12.999.01.001"	1	0	1
"260604"	"JOSEF FINKL KG"	"12.999.01.001"	1	0	1
"260613"	"FLIEGL FAHRZEUGBAU GMBH"	"12.999.01.001"	236	24	212
"260613"	"FLIEGL FAHRZEUGBAU GMBH"	"12.999.01.003"	64	7	57
"260613"	"FLIEGL FAHRZEUGBAU GMBH"	"12.999.01.008"	34	5	29
"260613"	"FLIEGL FAHRZEUGBAU GMBH"	"12.999.01.162"	-2	6	-8
"260613"	"FLIEGL FAHRZEUGBAU GMBH"	"12.999.01.163"	-4	2	-6
"260613"	"FLIEGL FAHRZEUGBAU GMBH"	"12.999.01.165"	8	0	8
"260613"	"FLIEGL FAHRZEUGBAU GMBH"	"12.999.01.188"	172	25	147
"260618"	"FLIEGL Agrartechnik GmbH"	"12.999.01.001"	1	0	1
"260618"	"FLIEGL Agrartechnik GmbH"	"12.999.01.003"	0	0	0
"260618"	"FLIEGL Agrartechnik GmbH"	"12.999.01.008"	12	0	12
"260618"	"FLIEGL Agrartechnik GmbH"	"12.999.01.162"	18	0	18
"260618"	"FLIEGL Agrartechnik GmbH"	"12.999.01.163"	16	0	16
"260618"	"FLIEGL Agrartechnik GmbH"	"12.999.01.188"	21	0	21
"260620"	"Fliegl Agro-Center GmbH"	"12.999.01.001"	0	0	0
"260702"	"JOSEF GEIDOBLER & SOHN GMBH"	"12.999.01.001"	0	0	0
"260702"	"JOSEF GEIDOBLER & SOHN GMBH"	"12.999.01.003"	0	0	0
"260704"	"Goldhofer Aktiengesellschaft"	"12.999.01.001"	16	10	6
"260704"	"Goldhofer Aktiengesellschaft"	"12.999.01.003"	-3	52	-55
"260704"	"Goldhofer Aktiengesellschaft"	"12.999.01.008"	5	0	5
"260704"	"Goldhofer Aktiengesellschaft"	"12.999.01.162"	-15	0	-15
"260704"	"Goldhofer Aktiengesellschaft"	"12.999.01.163"	2	0	2
"260704"	"Goldhofer Aktiengesellschaft"	"12.999.01.188"	1	0	1
"260714"	"GLOGGER FAHRZEUGBAU GMBH"	"12.999.01.001"	5	0	5
"260714"	"GLOGGER FAHRZEUGBAU GMBH"	"12.999.01.003"	20	0	20
"260803"	"HUTTNER"	"12.999.01.001"	2	1	1
"260803"	"HUTTNER"	"12.999.01.003"	2	0	2
"260811"	"HUMBAUR GMBH"	"12.999.01.001"	4	2	2
"260811"	"HUMBAUR GMBH"	"12.999.01.003"	7	2	5
"260811"	"HUMBAUR GMBH"	"12.999.01.008"	15	1	14
"260813"	"HOFMANN"	"12.999.01.001"	1	0	1
"260813"	"HOFMANN"	"12.999.01.003"	1	0	1
"260813"	"HOFMANN"	"12.999.01.188"	1	0	1
"261115"	"KAFFL Fahrzeugbau GmbH"	"12.999.01.001"	1	0	1
"261203"	"LINDNER & FISCHER"	"12.999.01.001"	6	1	5
"261203"	"LINDNER & FISCHER"	"12.999.01.008"	1	0	1
"261203"	"LINDNER & FISCHER"	"12.999.01.188"	6	1	5
"261305"	"ISM INDUSTRIESERVICE"	"12.999.01.001"	1	0	1
"261305"	"ISM INDUSTRIESERVICE"	"12.999.01.188"	1	0	1
"261312"	"MEUSBURGER"	"12.999.01.001"	432	4	428
"261312"	"MEUSBURGER"	"12.999.01.003"	405	1	404
"261312"	"MEUSBURGER"	"12.999.01.008"	35	0	35
"261312"	"MEUSBURGER"	"12.999.01.162"	140	8	132
"261312"	"MEUSBURGER"	"12.999.01.163"	55	3	52
"261312"	"MEUSBURGER"	"12.999.01.188"	47	1	46
"261606"	"Paul Nutzfahrzeuge GmbH"	"12.999.01.001"	2	0	2
"261606"	"Paul Nutzfahrzeuge GmbH"	"12.999.01.003"	6	0	6
"261608"	"POPP FAHRZEUGBAU GMBH"	"12.999.01.001"	0	1	-1
"261608"	"POPP FAHRZEUGBAU GMBH"	"12.999.01.003"	0	2	-2
"261802"	"MARTIN REISCH GMBH"	"12.999.01.001"	1	0	1
"261802"	"MARTIN REISCH GMBH"	"12.999.01.003"	10	0	10
"261802"	"MARTIN REISCH GMBH"	"12.999.01.162"	6	0	6
"261802"	"MARTIN REISCH GMBH"	"12.999.01.163"	2	0	2
"261802"	"MARTIN REISCH GMBH"	"12.999.01.188"	18	0	18
"261809"	"MARTIN REISCH GMBH"	"12.999.01.001"	17	8	9
"261809"	"MARTIN REISCH GMBH"	"12.999.01.003"	2	0	2
"261809"	"MARTIN REISCH GMBH"	"12.999.01.162"	24	0	24
"261809"	"MARTIN REISCH GMBH"	"12.999.01.163"	6	0	6
"261809"	"MARTIN REISCH GMBH"	"12.999.01.188"	12	0	12
"261818"	"NUTZFAHRZEUGE ROHR GMBH"	"12.999.01.001"	22	3	19
"261818"	"NUTZFAHRZEUGE ROHR GMBH"	"12.999.01.003"	4	1	3
"261818"	"NUTZFAHRZEUGE ROHR GMBH"	"12.999.01.188"	22	0	22
"261905"	"ZF SACHS AG"	"12.999.01.001"	-80	0	-80
"261905"	"ZF SACHS AG"	"12.999.01.003"	-5	0	-5
"262036"	"SCHMID FAHRZEUGBAU GMBH"	"12.999.01.001"	0	1	-1
"262036"	"SCHMID FAHRZEUGBAU GMBH"	"12.999.01.003"	1	2	-1
"262103"	"AUTOTEILE STREB"	"12.999.01.001"	4	0	4
"262217"	"TROST AUTO SERVICE TECHNIK SE"	"12.999.01.001"	1	0	1
"262217"	"TROST AUTO SERVICE TECHNIK SE"	"12.999.01.003"	2	0	2
"262506"	"KURT WILLIG GMBH & CO. KG"	"12.999.01.001"	1	0	1
"262506"	"KURT WILLIG GMBH & CO. KG"	"12.999.01.003"	3	0	3
"262509"	"WINKLER FAHRZEUGTEILE GMBH"	"12.999.01.001"	17	0	17
"262703"	"ZUNHAMMER GMBH"	"12.999.01.001"	9	0	9
"262703"	"ZUNHAMMER GMBH"	"12.999.01.003"	4	0	4
"262705"	"Zanner Fahrzeugbau GmbH"	"12.999.01.001"	0	0	0
"262706"	"ZEBU FAHRZEUGBAU GmbH & Co. KG"	"12.999.01.001"	1	0	1
"262706"	"ZEBU FAHRZEUGBAU GmbH & Co. KG"	"12.999.01.003"	1	0	1
"263015"	"BAYWA AG"	"12.999.01.001"	0	0	0
"270104"	"ANNABURGER NUTZFAHRZEUG GMBH"	"12.999.01.001"	2	1	1
"270104"	"ANNABURGER NUTZFAHRZEUG GMBH"	"12.999.01.003"	2	2	0
"270119"	"ACKERMANN FAHRZEUGBAU"	"12.999.01.001"	31	9	22
"270119"	"ACKERMANN FAHRZEUGBAU"	"12.999.01.003"	18	7	11
"270119"	"ACKERMANN FAHRZEUGBAU"	"12.999.01.188"	13	1	12
"270204"	"BEFA  BELZIGER-"	"12.999.01.001"	0	0	0
"270217"	"BBG BODENBEARBEITUNGSGERAETE"	"12.999.01.001"	0	0	0
"270404"	"Kurt Dinkel"	"12.999.01.001"	17	1	16
"270404"	"Kurt Dinkel"	"12.999.01.003"	0	0	0
"270404"	"Kurt Dinkel"	"12.999.01.188"	0	1	-1
"270513"	"Federn-Oßwald Fahrzeugteile &"	"12.999.01.003"	0	0	0
"270620"	"Feldbinder"	"12.999.01.001"	21	5	16
"270620"	"Feldbinder"	"12.999.01.003"	3	1	2
"270620"	"Feldbinder"	"12.999.01.008"	0	1	-1
"270620"	"Feldbinder"	"12.999.01.162"	8	0	8
"270620"	"Feldbinder"	"12.999.01.163"	3	0	3
"270620"	"Feldbinder"	"12.999.01.188"	19	3	16
"270623"	"RICHARD FEUCHTEMEYER"	"12.999.01.001"	0	0	0
"270623"	"RICHARD FEUCHTEMEYER"	"12.999.01.003"	0	0	0
"270624"	"FAG"	"12.999.01.001"	7	0	7
"270624"	"FAG"	"12.999.01.003"	2	3	-1
"270624"	"FAG"	"12.999.01.188"	4	0	4
"270804"	"Hüffermann"	"12.999.01.001"	37	13	24
"270804"	"Hüffermann"	"12.999.01.003"	8	5	3
"270804"	"Hüffermann"	"12.999.01.008"	2	1	1
"270804"	"Hüffermann"	"12.999.01.162"	65	8	57
"270804"	"Hüffermann"	"12.999.01.163"	7	2	5
"270804"	"Hüffermann"	"12.999.01.188"	17	14	3
"270805"	"HERZ NUTZFAHRZEUGTEILE GMBH"	"12.999.01.001"	0	2	-2
"270805"	"HERZ NUTZFAHRZEUGTEILE GMBH"	"12.999.01.003"	0	0	0
"270810"	"HKM FAHRZEUGBAU GMBH"	"12.999.01.001"	0	0	0
"270810"	"HKM FAHRZEUGBAU GMBH"	"12.999.01.003"	0	0	0
"270815"	"HELLMERS GMBH"	"12.999.01.001"	1	0	1
"270815"	"HELLMERS GMBH"	"12.999.01.188"	2	0	2
"271102"	"FRANK & SOHN"	"12.999.01.001"	0	0	0
"271112"	"KOTSCHENREUTHER FAHRZEUGBAU"	"12.999.01.001"	0	0	0
"271112"	"KOTSCHENREUTHER FAHRZEUGBAU"	"12.999.01.003"	0	0	0
"271114"	"Kirow Ardelt GmbH"	"12.999.01.003"	2	0	2
"271118"	"PLATAL MOBILSYSTEME GMBH"	"12.999.01.001"	1	0	1
"271118"	"PLATAL MOBILSYSTEME GMBH"	"12.999.01.003"	1	0	1
"271307"	"FMS Fahrzeugbau GmbH"	"12.999.01.001"	9	3	6
"271307"	"FMS Fahrzeugbau GmbH"	"12.999.01.003"	3	3	0
"271307"	"FMS Fahrzeugbau GmbH"	"12.999.01.162"	0	0	0
"271307"	"FMS Fahrzeugbau GmbH"	"12.999.01.163"	0	0	0
"271311"	"MAFA"	"12.999.01.001"	23	4	19
"271311"	"MAFA"	"12.999.01.008"	0	0	0
"271311"	"MAFA"	"12.999.01.163"	1	1	0
"271311"	"MAFA"	"12.999.01.188"	18	3	15
"271505"	"ORTEN GmbH & Co. KG"	"12.999.01.001"	1	0	1
"271505"	"ORTEN GmbH & Co. KG"	"12.999.01.003"	-1	1	-2
"271910"	"SAXAS"	"12.999.01.001"	2	1	1
"271910"	"SAXAS"	"12.999.01.008"	1	0	1
"272017"	"Schmitz Cargobull"	"12.999.01.001"	9	3	6
"272017"	"Schmitz Cargobull"	"12.999.01.008"	1	0	1
"272017"	"Schmitz Cargobull"	"12.999.01.188"	2	2	0
"272502"	"Schlosser Europart"	"12.999.01.001"	2	0	2
"272502"	"Schlosser Europart"	"12.999.01.003"	2	0	2
"272502"	"Schlosser Europart"	"12.999.01.008"	1	0	1
"272505"	"WILLIG FAHRZEUGBAU GMBH"	"12.999.01.001"	0	2	-2
"272505"	"WILLIG FAHRZEUGBAU GMBH"	"12.999.01.003"	0	1	-1
"272505"	"WILLIG FAHRZEUGBAU GMBH"	"12.999.01.008"	1	1	0
"272505"	"WILLIG FAHRZEUGBAU GMBH"	"12.999.01.188"	8	3	5
"272506"	"WESSEL-FAHRZEUGTEILE GMBH"	"12.999.01.001"	2	2	0
"272506"	"WESSEL-FAHRZEUGTEILE GMBH"	"12.999.01.003"	1	1	0
"272516"	"EUROPART  Trading GMBH"	"12.999.01.008"	0	1	-1
"280237"	"M. BUSCH GMBH & CO. KG"	"12.999.01.001"	0	0	0
"320006"	"OFFERGELD GMBH & CO."	"12.999.01.001"	1	0	1
"320037"	"Frye Transport-Logistik GMBH"	"12.999.01.001"	0	0	0
"320037"	"Frye Transport-Logistik GMBH"	"12.999.01.003"	-401	0	-401
"320080"	"GEORG KRAEMER FAHRZEUGBAU"	"12.999.01.001"	1	0	1
"320080"	"GEORG KRAEMER FAHRZEUGBAU"	"12.999.01.003"	1	0	1
"320102"	"NCG NUTZFAHRZEUG-CENTER GMBH"	"12.999.01.001"	1	0	1
"320132"	"KAMAX-WERKE"	"12.999.01.003"	-20	0	-20
"320132"	"KAMAX-WERKE"	"12.999.01.008"	461	0	461
"320147"	"JOHANNES REINERS"	"12.999.01.001"	1	0	1
"320150"	"Nagel-Group"	"12.999.01.001"	1	0	1
"320150"	"Nagel-Group"	"12.999.01.003"	2	0	2
"350003"	"FRITZ BRAUN FAHRZEUGBAU"	"12.999.01.001"	0	0	0
"350003"	"FRITZ BRAUN FAHRZEUGBAU"	"12.999.01.003"	0	0	0
"360132"	"P. SCHWANDNER"	"12.999.01.001"	1	1	0
"370002"	"SCANRO GMBH"	"12.999.01.001"	0	1	-1
"370046"	"Elflein Spedition & Transport GmbH"	"12.999.01.001"	1	0	1
"370046"	"Elflein Spedition & Transport GmbH"	"12.999.01.003"	1	0	1
"370175"	"Manfred Manig"	"12.999.01.001"	1	0	1
"390502"	"WINCANTON TRANS EUROPEAN (D) GmbH"	"12.999.01.003"	-4	0	-4
"390503"	"WIELAND-WERKE AG"	"12.999.01.001"	19	0	19
"390503"	"WIELAND-WERKE AG"	"12.999.01.003"	-58	0	-58
"390510"	"TMD FRICTION GMBH"	"12.999.01.001"	235	0	235
"390510"	"TMD FRICTION GMBH"	"12.999.01.003"	395	491	-96
"390510"	"TMD FRICTION GMBH"	"12.999.01.008"	807	30	777
"390511"	"SONA BLW"	"12.999.01.001"	4	0	4
"390511"	"SONA BLW"	"12.999.01.003"	-1	0	-1
"390513"	"THIEL & HOCHE GMBH & CO. KG"	"12.999.01.001"	35	30	5
"390513"	"THIEL & HOCHE GMBH & CO. KG"	"12.999.01.003"	24	0	24
"390513"	"THIEL & HOCHE GMBH & CO. KG"	"12.999.01.008"	77	0	77
"390514"	"THH DREHTEILE GMBH"	"12.999.01.001"	3	0	3
"390514"	"THH DREHTEILE GMBH"	"12.999.01.003"	-3	0	-3
"390516"	"ERICH SYDOW GMBH & CO. KG"	"12.999.01.003"	-1	0	-1
"390519"	"SKF GmbH"	"12.999.01.003"	189	0	189
"390525"	"SCHIEFFER GMBH & CO. KG"	"12.999.01.001"	64	30	34
"390525"	"SCHIEFFER GMBH & CO. KG"	"12.999.01.003"	-5	42	-47
"390525"	"SCHIEFFER GMBH & CO. KG"	"12.999.01.008"	97	120	-23
"390526"	"SCHENKER"	"12.999.01.001"	-26	0	-26
"390526"	"SCHENKER"	"12.999.01.003"	0	50	-50
"390528"	"ADOLF PUEHL GMBH & CO. KG"	"12.999.01.003"	-85	0	-85
"390530"	"PEINER UMFORMTECHNIK GMBH"	"12.999.01.003"	-72	33	-105
"390530"	"PEINER UMFORMTECHNIK GMBH"	"12.999.01.008"	1	330	-329
"390531"	"ALEXANDER PAAL GMBH"	"12.999.01.003"	-113	10	-123
"390531"	"ALEXANDER PAAL GMBH"	"12.999.01.008"	112	100	12
"390533"	"NEUHAUS"	"12.999.01.001"	87	0	87
"390533"	"NEUHAUS"	"12.999.01.003"	-92	0	-92
"390533"	"NEUHAUS"	"12.999.01.008"	239	0	239
"390534"	"TNT Innight GmbH & Co.KG"	"12.999.01.001"	60	14	46
"390534"	"TNT Innight GmbH & Co.KG"	"12.999.01.003"	4	0	4
"390537"	"MOHR + FRIEDRICH GMBH"	"12.999.01.001"	1	0	1
"390537"	"MOHR + FRIEDRICH GMBH"	"12.999.01.003"	-221	0	-221
"390537"	"MOHR + FRIEDRICH GMBH"	"12.999.01.008"	232	0	232
"390538"	"GUSTAV MEYER GMBH & CO."	"12.999.01.003"	6	0	6
"390538"	"GUSTAV MEYER GMBH & CO."	"12.999.01.008"	36	0	36
"390539"	"MAYER-JUMBO"	"12.999.01.001"	2	0	2
"390542"	"LST - GMBH"	"12.999.01.001"	-8	0	-8
"390542"	"LST - GMBH"	"12.999.01.003"	1	0	1
"390543"	"LIPPISCHE EISENINDUSTRIE GMBH"	"12.999.01.003"	-506	0	-506
"390543"	"LIPPISCHE EISENINDUSTRIE GMBH"	"12.999.01.008"	171	0	171
"390546"	"GESENK- UND FREIFORMSCHMIEDE"	"12.999.01.001"	-14	0	-14
"390555"	"KAUSEMANN GMBH"	"12.999.01.001"	6	0	6
"390556"	"JOHNSON DREHTECHNIK GMBH"	"12.999.01.003"	24	0	24
"390556"	"JOHNSON DREHTECHNIK GMBH"	"12.999.01.008"	34	0	34
"390557"	"WALTER HUNDHAUSEN GMBH"	"12.999.01.001"	-37	0	-37
"390557"	"WALTER HUNDHAUSEN GMBH"	"12.999.01.003"	-1	0	-1
"390560"	"HEINRICHS GMBH"	"12.999.01.001"	57	0	57
"390560"	"HEINRICHS GMBH"	"12.999.01.003"	14	2	12
"390560"	"HEINRICHS GMBH"	"12.999.01.008"	110	8	102
"390563"	"GUEDE GMBH"	"12.999.01.003"	-7	0	-7
"390563"	"GUEDE GMBH"	"12.999.01.008"	-28	0	-28
"390564"	"Heinrich Glane GmbH"	"12.999.01.001"	-13	8	-21
"390564"	"Heinrich Glane GmbH"	"12.999.01.003"	-673	3	-676
"390567"	"FUCHS SCHRAUBENWERK"	"12.999.01.003"	-36	9	-45
"390567"	"FUCHS SCHRAUBENWERK"	"12.999.01.008"	93	90	3
"390568"	"FORMTEIL- UND SCHRAUBENWERK"	"12.999.01.003"	139	0	139
"390569"	"AUGUST FRIEDBERG GMBH"	"12.999.01.003"	-224	0	-224
"390569"	"AUGUST FRIEDBERG GMBH"	"12.999.01.008"	243	0	243
"390570"	"FREUDENBERG SIMRIT KG"	"12.999.01.001"	-10	0	-10
"390570"	"FREUDENBERG SIMRIT KG"	"12.999.01.003"	-130	0	-130
"390571"	"ANDREAS FRANKE"	"12.999.01.003"	2	4	-2
"390572"	"Wälzlager GmbH"	"12.999.01.001"	1	0	1
"390572"	"Wälzlager GmbH"	"12.999.01.003"	20	33	-13
"390572"	"Wälzlager GmbH"	"12.999.01.008"	889	330	559
"390574"	"SAF-Holland GmbH"	"12.999.01.001"	21	0	21
"390574"	"SAF-Holland GmbH"	"12.999.01.003"	-11	0	-11
"390574"	"SAF-Holland GmbH"	"12.999.01.008"	90	0	90
"390575"	"FELDMANN-MAB"	"12.999.01.003"	-17	0	-17
"390575"	"FELDMANN-MAB"	"12.999.01.008"	13	0	13
"390576"	"CFS FALKENROTH UMFORMTECHNIK"	"12.999.01.001"	14	0	14
"390577"	"ESAB GMBH"	"12.999.01.003"	-183	0	-183
"390580"	"RUDOLF ECKEL"	"12.999.01.001"	11	0	11
"390580"	"RUDOLF ECKEL"	"12.999.01.003"	13	0	13
"390581"	"JOSEPH DRESSELHAUS"	"12.999.01.003"	-224	10	-234
"390581"	"JOSEPH DRESSELHAUS"	"12.999.01.008"	137	100	37
"390583"	"Obermann Logistik GmbH"	"12.999.01.003"	0	0	0
"390587"	"Sped. Dachser GmbH & Co. KG"	"12.999.01.003"	-1	0	-1
"404089"	"Rejna"	"12.999.01.001"	1	0	1
"404404"	"TPV d.d."	"12.999.01.001"	104	0	104
"406692"	"SLR-GUSSWERK II"	"12.999.01.001"	6	0	6
"408204"	"LECITRAILER S.A."	"12.999.01.001"	2	0	2
"408237"	"FUNDICIONES DE VERA S.A."	"12.999.01.001"	1	0	1
"408237"	"FUNDICIONES DE VERA S.A."	"12.999.01.003"	113	0	113
"408402"	"DRECHSEL & KOLLAR KFT"	"12.999.01.188"	0	0	0
"409002"	"F. X. MEILLER SLANY S.R.O."	"12.999.01.001"	15	14	1
"409002"	"F. X. MEILLER SLANY S.R.O."	"12.999.01.003"	-11	1	-12
"409002"	"F. X. MEILLER SLANY S.R.O."	"12.999.01.008"	2	2	0
"409002"	"F. X. MEILLER SLANY S.R.O."	"12.999.01.162"	0	0	0
"409002"	"F. X. MEILLER SLANY S.R.O."	"12.999.01.163"	0	0	0
"409002"	"F. X. MEILLER SLANY S.R.O."	"12.999.01.188"	30	23	7
"409004"	"BRANO A.S."	"12.999.01.001"	78	0	78
"409004"	"BRANO A.S."	"12.999.01.003"	4	0	4
"416670"	"FAHRZEUGBEDARF"	"12.999.01.001"	199	54	145
"416670"	"FAHRZEUGBEDARF"	"12.999.01.003"	423	144	279
"416670"	"FAHRZEUGBEDARF"	"12.999.01.008"	4	9	-5
"416670"	"FAHRZEUGBEDARF"	"12.999.01.162"	82	24	58
"416670"	"FAHRZEUGBEDARF"	"12.999.01.163"	20	1	19
"416674"	"Hendrickson Austria GmbH"	"12.999.01.001"	197	26	171
"416674"	"Hendrickson Austria GmbH"	"12.999.01.003"	2	227	-225
"428413"	"MOM Faktor"	"12.999.01.003"	0	0	0
"428413"	"MOM Faktor"	"12.999.01.008"	0	0	0
"490102"	"KUZNIA GLINIK SP.Z.O.O."	"12.999.01.001"	-15	0	-15
"490106"	"FORGING PRODUCTS S.A."	"12.999.01.001"	-42	0	-42
"490106"	"FORGING PRODUCTS S.A."	"12.999.01.003"	-56	0	-56
"490106"	"FORGING PRODUCTS S.A."	"12.999.01.008"	23	0	23
"490108"	"KAMAX S.R.O. TURNOV"	"12.999.01.003"	-34	0	-34
"490112"	"UNIOR DD"	"12.999.01.003"	92	0	92
"490112"	"UNIOR DD"	"12.999.01.008"	81	0	81
"500005"	"DUMMY-Sonderbestandsführer"	"12.999.01.001"	461	0	461
"500005"	"DUMMY-Sonderbestandsführer"	"12.999.01.003"	1	1	0
"500005"	"DUMMY-Sonderbestandsführer"	"12.999.01.008"	147	0	147
"500005"	"DUMMY-Sonderbestandsführer"	"12.999.01.011"	-2	0	-2
"500005"	"DUMMY-Sonderbestandsführer"	"12.999.01.188"	35	0	35
"500035"	"EUROPART Materials GmbH"	"12.999.01.001"	57	29	28
"500035"	"EUROPART Materials GmbH"	"12.999.01.003"	40	14	26
"500035"	"EUROPART Materials GmbH"	"12.999.01.008"	1	0	1
"500110"	"Karl Raudzus & Söhne"	"12.999.01.001"	0	0	0
"500118"	"Cargobull Parts & Services GmbH"	"12.999.01.001"	17	7	10
"500118"	"Cargobull Parts & Services GmbH"	"12.999.01.003"	3	0	3
"500167"	"MN Kaltformteile"	"12.999.01.003"	-11	0	-11
"500219"	"Georg Fischer GmbH"	"12.999.01.001"	-127	1	-128
"500219"	"Georg Fischer GmbH"	"12.999.01.003"	36	0	36
"500219"	"Georg Fischer GmbH"	"12.999.01.008"	79	0	79
"500245"	"NTV Nutzfahrzeuge"	"12.999.01.001"	2	0	2
"500304"	"EUROPART Trading GmbH"	"12.999.01.001"	0	0	0
"500310"	"Spermann Fahrzeugbau GmbH"	"12.999.01.001"	2	0	2
"500310"	"Spermann Fahrzeugbau GmbH"	"12.999.01.003"	2	0	2
"500318"	"Franz Fischer Spedition GmbH"	"12.999.01.003"	1	0	1
"500331"	"SW Umformtechnik"	"12.999.01.001"	22	0	22
"500331"	"SW Umformtechnik"	"12.999.01.003"	112	41	71
"500398"	"TROST AUTO SERVICE TECHNIK SE"	"12.999.01.003"	1	0	1
"500570"	"RI-FA"	"12.999.01.001"	2	0	2
"500570"	"RI-FA"	"12.999.01.003"	2	1	1
"500621"	"PROFI PARTS"	"12.999.01.001"	2	0	2
